ac002d2,ac002d3,ac002d1,mergeid
0.0,0.0,0.0,Ia-653420-01
0.0,0.0,0.0,Ia-653420-02
0.0,0.0,0.0,Ia-657005-01
0.0,0.0,1.0,Ia-657005-02
0.0,0.0,0.0,Ia-662980-01
0.0,0.0,0.0,Ia-662980-02
0.0,0.0,0.0,Ia-671485-01
0.0,0.0,0.0,Ia-688275-01
0.0,0.0,0.0,Ia-692999-01
0.0,0.0,0.0,Ia-692999-02
0.0,0.0,0.0,Ia-693823-01
0.0,0.0,0.0,Ia-696281-01
0.0,0.0,0.0,Ia-696281-02
0.0,0.0,0.0,Ia-697522-01
0.0,0.0,0.0,Ia-697522-02
0.0,0.0,0.0,Ia-698844-01
0.0,0.0,0.0,Ia-698844-02
0.0,0.0,0.0,Ia-705442-01
0.0,0.0,0.0,Ia-705442-02
0.0,0.0,0.0,Ia-706184-01
0.0,0.0,0.0,Ia-706184-02
0.0,0.0,0.0,Ia-713357-01
0.0,0.0,0.0,Ia-713357-02
0.0,0.0,0.0,Ia-713788-01
0.0,0.0,0.0,Ia-713788-02
0.0,0.0,0.0,Ia-715937-01
0.0,1.0,0.0,Ia-715937-02
0.0,0.0,0.0,Ia-718892-01
0.0,0.0,0.0,Ia-718892-02
0.0,0.0,0.0,Ia-728316-01
0.0,0.0,0.0,Ia-728827-01
0.0,0.0,0.0,Ia-728827-02
0.0,0.0,0.0,Ia-738935-01
0.0,0.0,0.0,Ia-738935-02
0.0,0.0,0.0,Ia-743298-01
0.0,0.0,0.0,Ia-743298-02
0.0,0.0,0.0,Ia-744882-01
0.0,0.0,0.0,Ia-744882-02
0.0,0.0,0.0,Ia-749019-01
0.0,0.0,0.0,Ia-749132-01
0.0,0.0,0.0,Ia-749132-02
0.0,0.0,0.0,Ia-750573-01
0.0,0.0,0.0,Ia-750573-02
0.0,0.0,0.0,Ia-759054-01
0.0,0.0,0.0,Ia-759054-02
0.0,0.0,0.0,Ia-762038-01
0.0,0.0,0.0,Ia-762038-02
1.0,0.0,0.0,Ia-762935-01
0.0,0.0,1.0,Ia-762935-02
0.0,0.0,0.0,Ia-769801-01
0.0,0.0,0.0,Ia-769801-02
0.0,0.0,0.0,Ia-777764-01
0.0,0.0,0.0,Ia-777764-02
0.0,0.0,0.0,Ia-781138-01
0.0,0.0,0.0,Ia-781138-02
0.0,0.0,0.0,Ia-781496-01
1.0,0.0,0.0,Ia-781496-02
0.0,0.0,0.0,Ia-785526-01
0.0,0.0,0.0,Ia-785526-02
0.0,0.0,0.0,Ia-788059-01
0.0,0.0,0.0,Ia-788059-02
0.0,0.0,0.0,Ia-792678-01
0.0,0.0,0.0,Ia-792678-02
0.0,0.0,0.0,Ia-806724-01
0.0,0.0,0.0,Ia-806724-02
0.0,0.0,0.0,Ia-807269-01
0.0,0.0,0.0,Ia-807269-02
0.0,0.0,0.0,Ia-810490-01
0.0,0.0,0.0,Ia-810490-02
0.0,0.0,0.0,Ia-812041-01
0.0,0.0,0.0,Ia-812041-02
0.0,0.0,0.0,Ia-812838-01
0.0,0.0,0.0,Ia-812838-02
0.0,0.0,0.0,Ia-815421-01
0.0,0.0,0.0,Ia-815421-02
0.0,0.0,0.0,Ia-818781-01
0.0,0.0,0.0,Ia-818781-02
0.0,0.0,0.0,Ia-830359-01
0.0,0.0,0.0,Ia-833485-01
0.0,0.0,0.0,Ia-833485-02
0.0,0.0,0.0,Ia-839406-01
0.0,0.0,0.0,Ia-840634-01
0.0,0.0,0.0,Ia-840634-02
0.0,1.0,0.0,Ia-848870-01
0.0,0.0,0.0,Ia-848870-02
0.0,0.0,0.0,Ia-860096-01
0.0,0.0,0.0,Ia-860096-02
1.0,1.0,1.0,Ia-861388-01
0.0,0.0,0.0,Ia-861388-02
0.0,0.0,0.0,Ia-862582-01
0.0,0.0,0.0,Ia-862582-02
0.0,0.0,0.0,Ia-872516-01
0.0,0.0,0.0,Ia-872516-02
0.0,0.0,0.0,Ia-874916-01
0.0,0.0,0.0,Ia-874916-02
0.0,0.0,0.0,Ia-898590-01
0.0,0.0,0.0,Ia-898590-02
0.0,0.0,0.0,Ia-911886-01
0.0,0.0,0.0,Ia-911886-02
0.0,0.0,0.0,Ia-927031-01
0.0,0.0,0.0,Ia-927031-02
0.0,1.0,0.0,Ia-936714-01
0.0,0.0,0.0,Ia-936714-02
0.0,0.0,0.0,Ia-938836-01
0.0,0.0,0.0,Ia-938836-02
0.0,1.0,0.0,Ia-949070-01
0.0,1.0,0.0,Ia-949070-02
0.0,0.0,0.0,Ia-954650-01
0.0,0.0,0.0,Ia-954650-02
0.0,0.0,0.0,Ia-976865-01
0.0,0.0,0.0,Ia-976865-02
0.0,0.0,0.0,Ia-979596-01
0.0,0.0,0.0,Ia-985511-01
0.0,0.0,0.0,Ia-985511-02
0.0,0.0,0.0,Ia-991180-01
0.0,0.0,0.0,Ia-991180-02
0.0,0.0,0.0,Ia-994368-01
0.0,0.0,0.0,Ia-994368-02
0.0,1.0,0.0,Ih-000233-01
0.0,1.0,0.0,Ih-000722-01
0.0,0.0,0.0,Ih-001329-01
0.0,0.0,0.0,Ih-001329-02
0.0,0.0,0.0,Ih-001541-01
0.0,0.0,0.0,Ih-001541-02
0.0,0.0,0.0,Ih-002882-01
0.0,0.0,0.0,Ih-004041-01
0.0,0.0,0.0,Ih-004655-01
0.0,0.0,0.0,Ih-007247-01
0.0,0.0,0.0,Ih-007613-01
0.0,1.0,0.0,Ih-007880-01
0.0,0.0,0.0,Ih-007880-02
0.0,0.0,0.0,Ih-008103-01
0.0,0.0,0.0,Ih-008281-01
0.0,0.0,0.0,Ih-008281-02
0.0,0.0,0.0,Ih-008528-01
0.0,0.0,0.0,Ih-010119-01
0.0,0.0,0.0,Ih-010519-01
0.0,0.0,0.0,Ih-011117-01
0.0,0.0,0.0,Ih-012847-01
0.0,0.0,0.0,Ih-012954-01
0.0,0.0,0.0,Ih-012954-02
0.0,0.0,1.0,Ih-013194-02
0.0,1.0,0.0,Ih-014741-01
0.0,0.0,0.0,Ih-015662-01
0.0,0.0,0.0,Ih-015662-02
0.0,1.0,0.0,Ih-016084-01
1.0,1.0,0.0,Ih-016084-02
0.0,0.0,1.0,Ih-017556-01
0.0,1.0,0.0,Ih-019016-01
1.0,1.0,0.0,Ih-019384-01
1.0,0.0,0.0,Ih-019384-02
0.0,0.0,0.0,Ih-020365-01
0.0,0.0,0.0,Ih-020912-01
0.0,0.0,0.0,Ih-021932-01
0.0,0.0,0.0,Ih-023083-01
0.0,0.0,0.0,Ih-023198-01
0.0,0.0,1.0,Ih-024246-01
0.0,0.0,0.0,Ih-024451-01
0.0,0.0,0.0,Ih-024497-01
1.0,0.0,0.0,Ih-025245-01
0.0,0.0,0.0,Ih-025245-02
0.0,1.0,0.0,Ih-025450-01
0.0,1.0,0.0,Ih-025450-02
0.0,0.0,0.0,Ih-027802-01
0.0,0.0,0.0,Ih-027802-02
0.0,0.0,0.0,Ih-027898-01
0.0,1.0,0.0,Ih-027898-02
1.0,0.0,0.0,Ih-028015-01
0.0,1.0,0.0,Ih-028758-01
0.0,0.0,0.0,Ih-028838-01
0.0,0.0,0.0,Ih-028838-02
0.0,1.0,0.0,Ih-029548-01
0.0,0.0,0.0,Ih-029548-02
1.0,0.0,1.0,Ih-029649-01
1.0,1.0,1.0,Ih-029649-02
0.0,0.0,0.0,Ih-029704-01
0.0,0.0,0.0,Ih-029704-02
0.0,0.0,0.0,Ih-031138-01
0.0,0.0,0.0,Ih-031138-02
0.0,0.0,0.0,Ih-031966-01
0.0,0.0,0.0,Ih-032016-01
0.0,1.0,0.0,Ih-032788-01
0.0,0.0,0.0,Ih-032788-02
1.0,0.0,0.0,Ih-033320-01
-1.0,-1.0,-1.0,Ih-033320-02
0.0,0.0,0.0,Ih-033869-01
0.0,0.0,0.0,Ih-033987-01
0.0,0.0,0.0,Ih-034191-01
-2.0,-2.0,-2.0,Ih-034652-01
0.0,0.0,0.0,Ih-034760-01
0.0,0.0,0.0,Ih-035224-01
1.0,0.0,0.0,Ih-036220-01
0.0,0.0,0.0,Ih-036220-02
0.0,1.0,0.0,Ih-036249-01
0.0,0.0,0.0,Ih-036579-01
0.0,1.0,0.0,Ih-036774-01
1.0,1.0,1.0,Ih-036774-02
0.0,1.0,1.0,Ih-036795-01
0.0,0.0,0.0,Ih-038049-01
0.0,1.0,1.0,Ih-038049-02
0.0,0.0,0.0,Ih-038353-01
0.0,0.0,0.0,Ih-038353-02
0.0,0.0,1.0,Ih-038506-01
0.0,0.0,0.0,Ih-038806-01
1.0,0.0,0.0,Ih-039124-02
0.0,0.0,0.0,Ih-040064-01
0.0,0.0,0.0,Ih-040064-02
0.0,1.0,0.0,Ih-040790-01
0.0,1.0,0.0,Ih-040790-02
0.0,0.0,0.0,Ih-040967-01
0.0,0.0,0.0,Ih-044301-01
0.0,0.0,1.0,Ih-047224-01
0.0,1.0,1.0,Ih-047224-02
0.0,1.0,0.0,Ih-047881-01
0.0,0.0,0.0,Ih-053605-01
0.0,1.0,0.0,Ih-053974-01
0.0,0.0,0.0,Ih-054205-01
0.0,1.0,0.0,Ih-055147-01
0.0,0.0,0.0,Ih-056095-01
0.0,0.0,0.0,Ih-056732-01
0.0,0.0,0.0,Ih-057476-01
0.0,0.0,0.0,Ih-059466-01
-1.0,-1.0,-1.0,Ih-059466-02
0.0,1.0,0.0,Ih-059753-01
0.0,0.0,0.0,Ih-059846-01
1.0,0.0,0.0,Ih-059846-02
0.0,0.0,0.0,Ih-060652-01
0.0,1.0,0.0,Ih-061625-01
0.0,1.0,0.0,Ih-062540-01
0.0,0.0,0.0,Ih-062540-02
1.0,1.0,0.0,Ih-062956-01
0.0,0.0,1.0,Ih-063925-01
0.0,1.0,1.0,Ih-064172-01
0.0,1.0,0.0,Ih-065463-01
0.0,0.0,0.0,Ih-068063-01
0.0,0.0,0.0,Ih-068898-01
0.0,0.0,0.0,Ih-069142-01
0.0,0.0,0.0,Ih-069142-02
1.0,0.0,1.0,Ih-072004-01
0.0,0.0,1.0,Ih-072714-01
0.0,0.0,0.0,Ih-072714-02
0.0,0.0,0.0,Ih-072941-01
0.0,1.0,0.0,Ih-073609-01
0.0,1.0,0.0,Ih-073609-02
0.0,0.0,0.0,Ih-074013-01
0.0,0.0,0.0,Ih-075934-01
0.0,0.0,0.0,Ih-077885-01
1.0,0.0,0.0,Ih-078153-01
1.0,1.0,1.0,Ih-078153-02
0.0,0.0,0.0,Ih-078223-01
0.0,0.0,0.0,Ih-078751-01
0.0,0.0,0.0,Ih-079175-01
0.0,0.0,0.0,Ih-079175-02
0.0,0.0,0.0,Ih-079312-01
1.0,0.0,0.0,Ih-079534-01
0.0,0.0,0.0,Ih-080254-01
0.0,0.0,0.0,Ih-080889-01
0.0,1.0,1.0,Ih-082238-01
0.0,1.0,1.0,Ih-082238-02
1.0,1.0,1.0,Ih-083186-01
0.0,0.0,0.0,Ih-083186-02
1.0,1.0,1.0,Ih-083291-01
1.0,1.0,1.0,Ih-083291-02
0.0,0.0,0.0,Ih-083401-01
0.0,0.0,0.0,Ih-083401-02
0.0,0.0,0.0,Ih-083518-01
0.0,0.0,0.0,Ih-083518-02
0.0,0.0,0.0,Ih-084161-01
0.0,0.0,0.0,Ih-084449-01
0.0,0.0,0.0,Ih-085147-01
0.0,0.0,0.0,Ih-085147-02
0.0,0.0,0.0,Ih-085199-01
0.0,0.0,0.0,Ih-085763-01
0.0,0.0,0.0,Ih-085763-02
0.0,1.0,0.0,Ih-085801-01
0.0,0.0,0.0,Ih-085801-02
0.0,1.0,0.0,Ih-086138-01
1.0,0.0,0.0,Ih-087572-01
1.0,1.0,0.0,Ih-088063-01
0.0,0.0,0.0,Ih-088165-01
1.0,1.0,0.0,Ih-090595-01
0.0,0.0,0.0,Ih-092093-01
0.0,0.0,0.0,Ih-092093-02
1.0,1.0,0.0,Ih-093225-01
0.0,0.0,0.0,Ih-093225-02
0.0,0.0,0.0,Ih-093323-01
0.0,0.0,0.0,Ih-095139-01
0.0,0.0,0.0,Ih-098773-01
0.0,0.0,0.0,Ih-099822-01
0.0,0.0,0.0,Ih-100108-01
0.0,0.0,0.0,Ih-101616-01
0.0,0.0,0.0,Ih-101616-02
0.0,0.0,0.0,Ih-103807-01
0.0,0.0,0.0,Ih-104743-01
0.0,0.0,0.0,Ih-104743-02
0.0,1.0,0.0,Ih-105257-01
0.0,0.0,0.0,Ih-105605-01
0.0,0.0,0.0,Ih-106201-01
0.0,0.0,0.0,Ih-106201-02
0.0,0.0,1.0,Ih-106405-01
0.0,0.0,0.0,Ih-106961-01
0.0,1.0,1.0,Ih-107644-01
0.0,0.0,0.0,Ih-107644-02
0.0,0.0,1.0,Ih-109870-01
0.0,0.0,1.0,Ih-109870-02
0.0,0.0,0.0,Ih-110010-01
0.0,0.0,0.0,Ih-112565-01
1.0,0.0,0.0,Ih-113546-01
1.0,0.0,0.0,Ih-113546-02
0.0,0.0,0.0,Ih-116280-01
0.0,0.0,0.0,Ih-119317-01
0.0,0.0,0.0,Ih-119612-01
0.0,0.0,1.0,Ih-119612-02
0.0,0.0,0.0,Ih-119778-01
0.0,0.0,0.0,Ih-120686-01
0.0,0.0,0.0,Ih-121968-01
0.0,0.0,0.0,Ih-121968-02
0.0,1.0,0.0,Ih-122459-01
0.0,0.0,0.0,Ih-123139-01
0.0,0.0,0.0,Ih-123139-02
0.0,0.0,0.0,Ih-124391-01
0.0,0.0,0.0,Ih-124530-01
0.0,0.0,0.0,Ih-125014-01
0.0,0.0,0.0,Ih-125014-02
0.0,0.0,0.0,Ih-126040-01
0.0,0.0,0.0,Ih-126040-02
0.0,0.0,0.0,Ih-127781-01
0.0,0.0,0.0,Ih-127781-02
0.0,0.0,0.0,Ih-128450-01
0.0,0.0,0.0,Ih-128544-01
1.0,1.0,1.0,Ih-128544-02
1.0,0.0,1.0,Ih-128564-01
0.0,0.0,0.0,Ih-129128-01
0.0,1.0,0.0,Ih-129957-01
0.0,1.0,0.0,Ih-130009-01
0.0,0.0,0.0,Ih-130319-01
0.0,0.0,1.0,Ih-131734-01
0.0,0.0,0.0,Ih-132313-01
0.0,0.0,0.0,Ih-132593-01
0.0,0.0,0.0,Ih-132593-02
0.0,1.0,0.0,Ih-133372-01
0.0,1.0,0.0,Ih-133372-02
1.0,1.0,1.0,Ih-133624-01
0.0,0.0,0.0,Ih-134059-01
0.0,0.0,1.0,Ih-134141-01
0.0,0.0,1.0,Ih-134141-02
0.0,0.0,0.0,Ih-134544-01
0.0,0.0,0.0,Ih-134912-01
1.0,0.0,0.0,Ih-135061-01
0.0,0.0,0.0,Ih-135863-01
0.0,0.0,0.0,Ih-136834-01
0.0,0.0,1.0,Ih-136834-02
0.0,1.0,1.0,Ih-137782-01
0.0,0.0,0.0,Ih-137782-02
0.0,0.0,0.0,Ih-138797-01
0.0,0.0,0.0,Ih-138797-02
0.0,0.0,0.0,Ih-138974-01
0.0,0.0,0.0,Ih-138974-02
0.0,0.0,0.0,Ih-139284-01
0.0,0.0,0.0,Ih-139284-02
0.0,0.0,0.0,Ih-139727-01
0.0,0.0,0.0,Ih-139727-02
0.0,0.0,0.0,Ih-140177-01
0.0,1.0,0.0,Ih-141942-01
0.0,0.0,0.0,Ih-141942-02
0.0,0.0,0.0,Ih-143341-01
0.0,0.0,0.0,Ih-143431-01
0.0,0.0,0.0,Ih-146629-01
1.0,0.0,1.0,Ih-146629-02
0.0,0.0,0.0,Ih-146635-01
0.0,0.0,0.0,Ih-146635-02
0.0,0.0,0.0,Ih-146838-01
0.0,1.0,0.0,Ih-147345-01
0.0,0.0,0.0,Ih-148090-01
0.0,0.0,0.0,Ih-148275-01
0.0,0.0,0.0,Ih-148275-02
0.0,0.0,0.0,Ih-148376-01
0.0,0.0,0.0,Ih-149078-01
0.0,0.0,0.0,Ih-149078-02
0.0,0.0,0.0,Ih-149111-01
0.0,1.0,0.0,Ih-149193-01
0.0,0.0,0.0,Ih-149675-01
0.0,0.0,0.0,Ih-149675-02
0.0,1.0,0.0,Ih-149705-01
0.0,0.0,0.0,Ih-149990-01
0.0,1.0,0.0,Ih-150137-01
1.0,1.0,1.0,Ih-152544-01
1.0,1.0,1.0,Ih-152999-01
0.0,0.0,0.0,Ih-154008-01
0.0,1.0,0.0,Ih-154008-02
0.0,0.0,0.0,Ih-154512-01
0.0,0.0,0.0,Ih-156541-01
0.0,1.0,0.0,Ih-156541-02
0.0,0.0,0.0,Ih-157489-01
0.0,0.0,1.0,Ih-157489-02
0.0,0.0,0.0,Ih-157562-01
0.0,1.0,0.0,Ih-159815-01
0.0,0.0,0.0,Ih-160259-01
0.0,0.0,0.0,Ih-160259-02
1.0,1.0,0.0,Ih-160397-01
0.0,0.0,0.0,Ih-160857-01
0.0,0.0,1.0,Ih-160888-01
0.0,0.0,0.0,Ih-161314-01
0.0,0.0,0.0,Ih-161314-02
0.0,1.0,0.0,Ih-161476-01
0.0,0.0,0.0,Ih-161915-01
0.0,0.0,1.0,Ih-162044-01
0.0,1.0,0.0,Ih-162044-02
0.0,0.0,0.0,Ih-165910-01
0.0,0.0,0.0,Ih-165910-02
0.0,0.0,0.0,Ih-165920-01
0.0,0.0,0.0,Ih-166728-01
0.0,0.0,0.0,Ih-166809-01
0.0,0.0,0.0,Ih-166809-02
0.0,1.0,0.0,Ih-166853-01
1.0,1.0,0.0,Ih-166853-02
0.0,0.0,0.0,Ih-167650-01
0.0,0.0,0.0,Ih-168798-01
0.0,0.0,0.0,Ih-169016-01
0.0,0.0,0.0,Ih-169016-02
0.0,0.0,0.0,Ih-169223-01
0.0,0.0,0.0,Ih-169223-02
0.0,0.0,0.0,Ih-171242-01
0.0,0.0,0.0,Ih-171242-02
0.0,1.0,0.0,Ih-171291-01
0.0,0.0,0.0,Ih-171328-01
0.0,0.0,0.0,Ih-171706-01
0.0,0.0,0.0,Ih-171706-02
0.0,0.0,0.0,Ih-172998-01
0.0,0.0,0.0,Ih-173858-01
0.0,0.0,0.0,Ih-174215-01
0.0,1.0,0.0,Ih-175817-01
0.0,0.0,0.0,Ih-175867-01
0.0,0.0,0.0,Ih-175867-02
0.0,0.0,0.0,Ih-175885-01
0.0,0.0,0.0,Ih-176185-01
0.0,0.0,0.0,Ih-176446-01
0.0,0.0,0.0,Ih-177623-01
0.0,1.0,0.0,Ih-177794-01
0.0,0.0,0.0,Ih-181120-01
0.0,0.0,0.0,Ih-181120-02
0.0,0.0,0.0,Ih-181187-01
0.0,1.0,0.0,Ih-182113-01
0.0,1.0,0.0,Ih-182616-01
0.0,1.0,0.0,Ih-183040-01
0.0,0.0,1.0,Ih-183157-01
0.0,0.0,1.0,Ih-183157-02
1.0,0.0,0.0,Ih-184141-01
-1.0,-1.0,-1.0,Ih-184141-02
0.0,0.0,0.0,Ih-184626-01
0.0,0.0,0.0,Ih-186013-01
0.0,0.0,0.0,Ih-186013-02
0.0,0.0,0.0,Ih-186984-01
0.0,0.0,0.0,Ih-187603-01
0.0,0.0,0.0,Ih-187828-01
0.0,0.0,0.0,Ih-188115-01
0.0,0.0,0.0,Ih-188243-01
0.0,1.0,0.0,Ih-188383-01
0.0,0.0,0.0,Ih-188383-02
0.0,0.0,0.0,Ih-189906-01
0.0,0.0,1.0,Ih-191298-01
0.0,0.0,0.0,Ih-192619-01
0.0,0.0,1.0,Ih-192619-02
0.0,0.0,1.0,Ih-192921-01
0.0,0.0,0.0,Ih-193252-01
0.0,1.0,0.0,Ih-193252-02
0.0,0.0,0.0,Ih-193253-01
0.0,1.0,1.0,Ih-194019-01
0.0,0.0,0.0,Ih-194019-02
0.0,0.0,0.0,Ih-195374-01
0.0,0.0,0.0,Ih-195907-01
0.0,0.0,0.0,Ih-196712-01
0.0,0.0,0.0,Ih-197927-01
0.0,0.0,0.0,Ih-198042-01
0.0,0.0,0.0,Ih-198069-01
0.0,0.0,0.0,Ih-198390-01
0.0,0.0,0.0,Ih-198470-01
0.0,0.0,1.0,Ih-198470-02
0.0,0.0,0.0,Ih-201399-01
0.0,0.0,0.0,Ih-201881-01
0.0,0.0,0.0,Ih-201881-02
0.0,0.0,0.0,Ih-202364-01
0.0,0.0,0.0,Ih-202757-01
0.0,0.0,0.0,Ih-202757-02
0.0,0.0,0.0,Ih-203519-01
0.0,0.0,0.0,Ih-203624-01
0.0,0.0,0.0,Ih-203624-02
0.0,0.0,0.0,Ih-203812-01
0.0,0.0,1.0,Ih-204255-01
0.0,0.0,1.0,Ih-204776-01
0.0,0.0,0.0,Ih-205049-01
0.0,0.0,0.0,Ih-205049-02
0.0,0.0,0.0,Ih-206000-01
0.0,0.0,0.0,Ih-206000-02
0.0,0.0,0.0,Ih-206167-01
0.0,0.0,1.0,Ih-206167-02
0.0,0.0,0.0,Ih-208225-01
0.0,1.0,0.0,Ih-208225-02
1.0,0.0,0.0,Ih-208491-01
0.0,0.0,0.0,Ih-208756-01
0.0,0.0,0.0,Ih-209042-01
0.0,0.0,0.0,Ih-209141-01
0.0,0.0,0.0,Ih-209141-02
0.0,0.0,0.0,Ih-211891-01
0.0,0.0,0.0,Ih-211891-02
0.0,0.0,0.0,Ih-212345-01
0.0,0.0,1.0,Ih-213295-01
0.0,0.0,0.0,Ih-213295-02
0.0,1.0,0.0,Ih-215040-01
0.0,0.0,0.0,Ih-215920-01
0.0,0.0,0.0,Ih-216171-01
0.0,0.0,0.0,Ih-216201-01
0.0,0.0,0.0,Ih-216201-02
0.0,1.0,0.0,Ih-216357-01
0.0,1.0,0.0,Ih-216357-02
0.0,0.0,1.0,Ih-216742-01
0.0,1.0,1.0,Ih-216742-02
0.0,0.0,0.0,Ih-217753-01
0.0,0.0,1.0,Ih-217753-02
0.0,0.0,0.0,Ih-217816-01
0.0,1.0,0.0,Ih-218331-01
1.0,1.0,1.0,Ih-219371-01
0.0,0.0,0.0,Ih-219371-02
0.0,0.0,0.0,Ih-219488-01
-1.0,-1.0,-1.0,Ih-219488-02
0.0,0.0,0.0,Ih-219659-01
1.0,0.0,0.0,Ih-220715-01
0.0,0.0,0.0,Ih-220715-02
0.0,0.0,0.0,Ih-221147-01
0.0,0.0,0.0,Ih-221147-02
0.0,0.0,0.0,Ih-221678-01
0.0,0.0,0.0,Ih-221678-02
0.0,0.0,0.0,Ih-221943-01
0.0,1.0,0.0,Ih-222344-01
0.0,0.0,0.0,Ih-222825-01
0.0,0.0,0.0,Ih-222825-02
0.0,0.0,0.0,Ih-223026-01
0.0,0.0,0.0,Ih-223561-01
0.0,0.0,0.0,Ih-223561-02
0.0,1.0,0.0,Ih-224217-01
0.0,0.0,0.0,Ih-224307-01
0.0,0.0,0.0,Ih-224307-02
0.0,0.0,0.0,Ih-225279-01
0.0,0.0,0.0,Ih-225934-01
0.0,1.0,0.0,Ih-226129-01
0.0,1.0,0.0,Ih-226694-01
0.0,0.0,0.0,Ih-227808-01
0.0,1.0,1.0,Ih-227963-01
0.0,0.0,0.0,Ih-229409-01
0.0,0.0,0.0,Ih-229409-02
1.0,1.0,0.0,Ih-229513-01
0.0,0.0,0.0,Ih-230408-01
0.0,0.0,0.0,Ih-230408-02
0.0,1.0,1.0,Ih-230744-01
0.0,0.0,0.0,Ih-230744-02
0.0,1.0,0.0,Ih-231010-01
0.0,1.0,0.0,Ih-231738-01
0.0,0.0,0.0,Ih-233308-01
0.0,0.0,0.0,Ih-235700-01
1.0,1.0,1.0,Ih-235875-01
1.0,1.0,0.0,Ih-236053-01
0.0,0.0,0.0,Ih-236053-02
0.0,0.0,0.0,Ih-237164-01
0.0,0.0,0.0,Ih-237164-02
0.0,0.0,0.0,Ih-239294-01
0.0,0.0,0.0,Ih-239294-02
0.0,0.0,1.0,Ih-239510-01
0.0,0.0,0.0,Ih-239510-02
0.0,0.0,1.0,Ih-240223-01
0.0,0.0,0.0,Ih-240507-01
0.0,0.0,0.0,Ih-240977-01
0.0,0.0,0.0,Ih-241936-01
0.0,0.0,0.0,Ih-243161-01
0.0,0.0,0.0,Ih-243702-01
0.0,0.0,0.0,Ih-243784-01
0.0,0.0,0.0,Ih-243784-02
1.0,1.0,1.0,Ih-244549-01
0.0,0.0,0.0,Ih-245334-01
0.0,0.0,0.0,Ih-245701-01
0.0,0.0,0.0,Ih-245701-02
0.0,1.0,0.0,Ih-245709-01
0.0,0.0,0.0,Ih-246665-01
0.0,0.0,0.0,Ih-246665-02
0.0,0.0,1.0,Ih-246975-01
0.0,0.0,0.0,Ih-247330-01
0.0,0.0,0.0,Ih-247330-02
0.0,0.0,0.0,Ih-247453-01
0.0,0.0,1.0,Ih-247453-02
0.0,0.0,1.0,Ih-247769-01
0.0,0.0,0.0,Ih-247769-02
0.0,0.0,1.0,Ih-248392-01
0.0,0.0,0.0,Ih-249429-01
0.0,1.0,1.0,Ih-249671-01
0.0,0.0,1.0,Ih-249837-01
0.0,0.0,0.0,Ih-249837-02
0.0,1.0,0.0,Ih-250145-01
0.0,1.0,1.0,Ih-251004-01
0.0,0.0,0.0,Ih-251481-01
0.0,0.0,0.0,Ih-251638-01
0.0,0.0,1.0,Ih-251638-02
0.0,0.0,0.0,Ih-252103-01
0.0,0.0,0.0,Ih-252103-02
1.0,0.0,0.0,Ih-253622-01
0.0,0.0,0.0,Ih-253622-02
0.0,0.0,0.0,Ih-253752-01
0.0,0.0,0.0,Ih-253752-02
0.0,0.0,0.0,Ih-253759-01
0.0,0.0,0.0,Ih-253759-02
0.0,0.0,0.0,Ih-253955-01
0.0,0.0,0.0,Ih-254154-01
0.0,0.0,0.0,Ih-254154-02
0.0,1.0,1.0,Ih-255500-01
0.0,1.0,0.0,Ih-256082-01
0.0,1.0,0.0,Ih-256082-02
0.0,0.0,0.0,Ih-256778-01
0.0,0.0,0.0,Ih-257053-01
0.0,0.0,0.0,Ih-257452-01
0.0,0.0,0.0,Ih-257564-01
0.0,0.0,0.0,Ih-257564-02
0.0,0.0,0.0,Ih-258178-01
0.0,0.0,0.0,Ih-258178-02
0.0,0.0,0.0,Ih-260822-01
1.0,1.0,0.0,Ih-260822-02
0.0,0.0,0.0,Ih-261696-01
0.0,0.0,0.0,Ih-261710-01
0.0,0.0,0.0,Ih-262917-01
0.0,1.0,0.0,Ih-263916-01
1.0,1.0,0.0,Ih-263916-02
0.0,0.0,0.0,Ih-264667-01
0.0,0.0,0.0,Ih-264667-02
0.0,0.0,0.0,Ih-265164-01
0.0,0.0,0.0,Ih-266160-01
0.0,0.0,0.0,Ih-267010-01
0.0,0.0,0.0,Ih-267010-02
0.0,0.0,0.0,Ih-267013-01
0.0,0.0,0.0,Ih-267013-02
0.0,0.0,0.0,Ih-267111-01
0.0,0.0,0.0,Ih-268169-01
0.0,0.0,0.0,Ih-269559-01
0.0,0.0,0.0,Ih-270059-01
0.0,0.0,0.0,Ih-273702-01
0.0,0.0,0.0,Ih-273702-02
0.0,0.0,1.0,Ih-274238-01
0.0,0.0,0.0,Ih-274888-01
1.0,1.0,1.0,Ih-274893-01
0.0,1.0,0.0,Ih-275205-01
0.0,0.0,0.0,Ih-275413-01
0.0,0.0,0.0,Ih-275413-02
1.0,0.0,1.0,Ih-276015-01
0.0,0.0,0.0,Ih-276015-02
0.0,0.0,0.0,Ih-276627-01
0.0,1.0,1.0,Ih-276627-02
0.0,0.0,0.0,Ih-278104-01
0.0,0.0,0.0,Ih-278104-02
0.0,0.0,1.0,Ih-278579-01
0.0,0.0,0.0,Ih-278579-02
0.0,0.0,0.0,Ih-279873-01
1.0,1.0,1.0,Ih-279935-01
1.0,0.0,0.0,Ih-281223-01
0.0,0.0,0.0,Ih-281740-01
0.0,0.0,0.0,Ih-282876-01
0.0,0.0,0.0,Ih-282876-02
0.0,0.0,0.0,Ih-283270-01
0.0,0.0,1.0,Ih-284298-01
